,id_koi,koi_disposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_impact,koi_impact_err1,koi_impact_err2,id_kic,id_koicand,id_kepler_name,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,dr25_impact,dr25_tau_err1,dr25_impact_err2,dr25_impact_err1,dr25_tau_err2,dr25_ror,dr25_ror_err1,dr25_ror_err2,dr25_fgraz,dr25_autocorr_over_length,dr25_tau,level_0,index,m17_dec,m17_steff,m17_kmag,m17_srad,m17_hmag_err,m17_jmag_err,m17_kmag_err,m17_smass,m17_ra,m17_jmag,st_quarters,m17_hmag,m17_kepmag,gaia2_ruwe,gaia2_gflux_err,gaia2_gflux,gaia2_rpflux_err,gaia2_astrometric_excess_noise_sig,gaia2_rpmag,gaia2_rpflux,gaia2_bpflux_err,gaia2_sparallax_err,gaia2_ra,gaia2_astrometric_excess_noise,gaia2_sparallax_over_err,id_gaia2,gaia2_angdist,gaia2_gmag,gaia2_dec,gaia2_bpflux,gaia2_bpmag,gaia2_sparallax,gaia2_steff,gaia2_steff_err1,gaia2_steff_err2,gaia2_srad,gaia2_srad_err1,gaia2_srad_err2,gaia2_kmag,gaia2_kflux,gaia2_gflux_aper,gaia2_kflux_aper,gaia2_gflux_sum,gaia2_kflux_sum,gaia2_absdiff_gkep,gaia2_n_8arcsec,gaia2_n_1arcsec,gaia2_gflux_ratio,gaia2_kflux_ratio,ber18_steff,ber18_srad_err,ber18_steff_err,ber18_srad,kepmag,cdpp3,cdpp6,cdpp12,logcdpp3,logcdpp6,logcdpp12,tobs,cks_steff,cks_steff_err,cks_smet,cks_smet_err,cks_svsini,cks_svsini_err,feh_err,gdir_avs,gdir_avs_err2,gdir_srad_err2,gdir_srad_err1,gdir_avs_err1,gdir_srad,giso_sage_err1,giso_srad_err1,giso_srad_err2,giso_smass,giso_srho,giso_smass_err2,giso_smass_err1,giso_srad,giso_sage_err2,giso_srho_err1,giso_srho_err2,giso_sage,giso2_sparallax,giso2_sparallax_err1,giso2_sparallax_err2,id_starname_x,cks_sprov,obs,id_obs,id_name,rm_sb2,f17_ao_obs,id_starname_y,f17_rcf_avg,f17_rcf_avg_err,k16_massratio_ul,k16_max_massratio,k16_sep,fpp_prob,giso_tau0,gdir_prad,gdir_prad_err1,gdir_prad_err2,giso_sinc,giso_sinc_err1,giso_sinc_err2,giso_sma,giso_sma_err1,giso_sma_err2,giso_prad,giso_prad_err1,giso_prad_err2,isnone,isfaint,isgiant,isruwe,isdiluted,isnotreliable,islowsnr,isany,isbadvsini,issb2,isbadspecparallax,isbadprad,isbadpradprec,isbadimpacttau
421,351,CONFIRMED,0.999,59.7371443,0.0002402,-0.0002402,0.021678,0.000612,-0.000295,2.84,0.46,-0.38,0.005,0.413,-0.005,11442793,K00351.03,Kepler-90 d,9.602684,29.078213,43.5,7,16,3,q1_q17_dr25_tce,11111110111011101000000000000000,0.3868,0.28820989604347635,0.08669408985972193,-0.20036673869101734,0.27126736866072565,-0.08182795837164392,0.02192963287024392,0.0006539961935415721,-0.00037035853251524836,0.0,0.0008073457644100159,7.835704545723774,351.0,929.0,49.305161,5970.0,12.482,1.2,0.033,0.029,0.024,1.089,284.4335,12.79,11111110111011101,12.531,13.804,1.0215815000000001,12.008412471917591,60181.249844962724,35.24193093650638,0.0,13.284898000000002,38977.04278666378,41.548048788444255,0.014920964610347578,284.43346424563623,0.0,77.07755,2.1321934312855703e+18,0.15776874450947376,13.739713,49.305123890603255,33288.917190342436,14.045639000000001,1.2030714143881431,5987.0,82.33349999999973,-65.0,1.2394572,0.027357999999999993,-0.033399500000000026,12.446453300000002,210110.9448093684,60126.36330186615,209919.3192871825,60126.36330186615,209919.3192871825,0.0642870000000002,1.0,,0.9990879793417722,0.9990879793417722,6015.0,0.051,120.0,1.211,13.803999900817871,93.46900177001953,73.19100189208984,62.77000045776367,1.9706676006317139,1.8644577264785767,1.7977521419525146,580.944375,6015.4,100.0,0.098,0.06,3.7,1.0,0.12,0.13573908594872455,-4.5826457900077786e-06,-0.042990961069902855,0.044797449469591084,4.684105277957818e-06,1.1850256103679653,1.8122627158536235,0.017509466812419383,-0.019332820787744343,1.1098049965638541,0.6608884535288913,-0.05003619600271536,0.049810695992846384,1.188050103850444,-1.5321647683667212,0.0506878889684852,-0.052538602073078255,3.5779659199135088,1.1698746016416823,0.15642950885350226,-0.3628561357374936,K00351,cks1,,,,1.0,"CAHA,Gem,Lick,MMT,Pal1.5,WIYN",K00351,,,,,,0.087,9.137271680569155,2.83888145812105,0.1245971705203371,-0.1245971705203371,17.290900920710868,1.3687784480542453,-1.3687784480542453,0.3097390580429993,0.004677139332370055,-0.004677139332370055,2.8468387678188307,0.0782840794704056,-0.0782840794704056,False,False,False,False,False,False,False,False,False,False,False,False,False,False
422,351,CONFIRMED,0.971,91.9401253,0.0005466,-0.0005466,0.020017,0.000638,-0.000368,2.62,0.43,-0.35,0.025,0.40299999999999997,-0.025,11442793,K00351.04,Kepler-90 e,9.047234,24.921076,34.4,7,12,4,q1_q17_dr25_tce,11111110111011101000000000000000,0.263,0.2987717840965167,0.12125614855256472,-0.20463578552545836,0.2732608137987955,-0.12269248438678027,0.02028510317333264,0.0006581719364760416,-0.00040975274331333383,0.0,0.0007362610018132446,9.004654866736466,351.0,929.0,49.305161,5970.0,12.482,1.2,0.033,0.029,0.024,1.089,284.4335,12.79,11111110111011101,12.531,13.804,1.0215815000000001,12.008412471917591,60181.249844962724,35.24193093650638,0.0,13.284898000000002,38977.04278666378,41.548048788444255,0.014920964610347578,284.43346424563623,0.0,77.07755,2.1321934312855703e+18,0.15776874450947376,13.739713,49.305123890603255,33288.917190342436,14.045639000000001,1.2030714143881431,5987.0,82.33349999999973,-65.0,1.2394572,0.027357999999999993,-0.033399500000000026,12.446453300000002,210110.9448093684,60126.36330186615,209919.3192871825,60126.36330186615,209919.3192871825,0.0642870000000002,1.0,,0.9990879793417722,0.9990879793417722,6015.0,0.051,120.0,1.211,13.803999900817871,93.46900177001953,73.19100189208984,62.77000045776367,1.9706676006317139,1.8644577264785767,1.7977521419525146,580.944375,6015.4,100.0,0.098,0.06,3.7,1.0,0.12,0.13573908594872455,-4.5826457900077786e-06,-0.042990961069902855,0.044797449469591084,4.684105277957818e-06,1.1850256103679653,1.8122627158536235,0.017509466812419383,-0.019332820787744343,1.1098049965638541,0.6608884535288913,-0.05003619600271536,0.049810695992846384,1.188050103850444,-1.5321647683667212,0.0506878889684852,-0.052538602073078255,3.5779659199135088,1.1698746016416823,0.15642950885350226,-0.3628561357374936,K00351,cks1,,,,1.0,"CAHA,Gem,Lick,MMT,Pal1.5,WIYN",K00351,,,,,,0.00055,10.549618367716871,2.6248442105412257,0.1198796343815284,-0.1198796343815284,9.723792532132503,0.7877203926906565,-0.7877203926906565,0.41287501012685235,0.006187746132358293,-0.006187746132358293,2.633109500064614,0.08005071223242,-0.08005071223242,False,False,False,False,False,False,False,False,False,False,False,False,False,False
423,351,CONFIRMED,0.999,8.71980135,2.988e-05,-2.988e-05,0.011679,0.000295,-0.000473,1.53,0.25,-0.2,0.34299999999999997,0.085,-0.34299999999999997,11442793,K00351.05,Kepler-90 c,3.9980712,14.123185999999999,22.7,7,111,7,q1_q17_dr25_tce,11111110111011101000000000000000,0.6734,0.2936400874889151,0.0705629114488242,-0.20356986213631695,0.2847163241285301,-0.07253098703207916,0.011709440606568783,0.0004359916984876776,-0.00033328031435130544,0.0,0.0005752905743494197,3.6683552272587674,351.0,929.0,49.305161,5970.0,12.482,1.2,0.033,0.029,0.024,1.089,284.4335,12.79,11111110111011101,12.531,13.804,1.0215815000000001,12.008412471917591,60181.249844962724,35.24193093650638,0.0,13.284898000000002,38977.04278666378,41.548048788444255,0.014920964610347578,284.43346424563623,0.0,77.07755,2.1321934312855703e+18,0.15776874450947376,13.739713,49.305123890603255,33288.917190342436,14.045639000000001,1.2030714143881431,5987.0,82.33349999999973,-65.0,1.2394572,0.027357999999999993,-0.033399500000000026,12.446453300000002,210110.9448093684,60126.36330186615,209919.3192871825,60126.36330186615,209919.3192871825,0.0642870000000002,1.0,,0.9990879793417722,0.9990879793417722,6015.0,0.051,120.0,1.211,13.803999900817871,93.46900177001953,73.19100189208984,62.77000045776367,1.9706676006317139,1.8644577264785767,1.7977521419525146,580.944375,6015.4,100.0,0.098,0.06,3.7,1.0,0.12,0.13573908594872455,-4.5826457900077786e-06,-0.042990961069902855,0.044797449469591084,4.684105277957818e-06,1.1850256103679653,1.8122627158536235,0.017509466812419383,-0.019332820787744343,1.1098049965638541,0.6608884535288913,-0.05003619600271536,0.049810695992846384,1.188050103850444,-1.5321647683667212,0.0506878889684852,-0.052538602073078255,3.5779659199135088,1.1698746016416823,0.15642950885350226,-0.3628561357374936,K00351,cks1,,,,1.0,"CAHA,Gem,Lick,MMT,Pal1.5,WIYN",K00351,,,,,,0.00032,4.8110209633345535,1.5149189390941715,0.0759673436630324,-0.0759673436630324,224.7677747036127,18.04377679334336,-18.04377679334336,0.08587503177979743,0.0012971102284590496,-0.0012971102284590496,1.520456780481604,0.05536669270977397,-0.05536669270977397,False,False,False,False,False,False,False,False,False,False,False,False,False,False
424,351,CONFIRMED,0.916,7.00821787,4.701e-05,-4.701e-05,0.009852,0.000455,-0.000327,1.29,0.21,-0.17,0.156,0.312,-0.156,11442793,K00351.06,Kepler-90 b,4.745033,14.816139000000002,19.2,7,154,6,q1_q17_dr25_tce,11111110111011101000000000000000,0.337,0.3274874576146026,0.19239335644668998,-0.2267798989127592,0.29050546887954304,-0.17782653922064373,0.009968979141975698,0.00045622242972207655,-0.00035325407190494283,0.0,0.00048786405016658477,3.799209014542795,351.0,929.0,49.305161,5970.0,12.482,1.2,0.033,0.029,0.024,1.089,284.4335,12.79,11111110111011101,12.531,13.804,1.0215815000000001,12.008412471917591,60181.249844962724,35.24193093650638,0.0,13.284898000000002,38977.04278666378,41.548048788444255,0.014920964610347578,284.43346424563623,0.0,77.07755,2.1321934312855703e+18,0.15776874450947376,13.739713,49.305123890603255,33288.917190342436,14.045639000000001,1.2030714143881431,5987.0,82.33349999999973,-65.0,1.2394572,0.027357999999999993,-0.033399500000000026,12.446453300000002,210110.9448093684,60126.36330186615,209919.3192871825,60126.36330186615,209919.3192871825,0.0642870000000002,1.0,,0.9990879793417722,0.9990879793417722,6015.0,0.051,120.0,1.211,13.803999900817871,93.46900177001953,73.19100189208984,62.77000045776367,1.9706676006317139,1.8644577264785767,1.7977521419525146,580.944375,6015.4,100.0,0.098,0.06,3.7,1.0,0.12,0.13573908594872455,-4.5826457900077786e-06,-0.042990961069902855,0.044797449469591084,4.684105277957818e-06,1.1850256103679653,1.8122627158536235,0.017509466812419383,-0.019332820787744343,1.1098049965638541,0.6608884535288913,-0.05003619600271536,0.049810695992846384,1.188050103850444,-1.5321647683667212,0.0506878889684852,-0.052538602073078255,3.5779659199135088,1.1698746016416823,0.15642950885350226,-0.3628561357374936,K00351,cks1,,,,1.0,"CAHA,Gem,Lick,MMT,Pal1.5,WIYN",K00351,,,,,,3.1e-05,4.473055125751121,1.2913480423781285,0.07118024402487336,-0.07118024402487336,300.9500919829206,24.287912217167797,-24.287912217167797,0.07424333151161186,0.0011247437327266353,-0.0011247437327266353,1.2935980063209052,0.05655698176128712,-0.05655698176128712,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425,351,CANDIDATE,0.995,124.922516,0.002816,-0.002816,0.025738,0.00361,-0.005531,3.37,0.55,-0.45,0.943,0.027999999999999997,-0.645,11442793,K00351.07,,9.988667,18.204784,24.4,7,7,5,q1_q17_dr25_tce,11111110111011101000000000000000,0.4027,0.3711895894236356,0.3448779685754335,-0.2562844515881394,0.34180181926216185,-0.3128897618624986,0.020473356205441703,0.001319120802609125,-0.0006581457635487613,0.0,0.0010590460092850572,10.13522922569307,351.0,929.0,49.305161,5970.0,12.482,1.2,0.033,0.029,0.024,1.089,284.4335,12.79,11111110111011101,12.531,13.804,1.0215815000000001,12.008412471917591,60181.249844962724,35.24193093650638,0.0,13.284898000000002,38977.04278666378,41.548048788444255,0.014920964610347578,284.43346424563623,0.0,77.07755,2.1321934312855703e+18,0.15776874450947376,13.739713,49.305123890603255,33288.917190342436,14.045639000000001,1.2030714143881431,5987.0,82.33349999999973,-65.0,1.2394572,0.027357999999999993,-0.033399500000000026,12.446453300000002,210110.9448093684,60126.36330186615,209919.3192871825,60126.36330186615,209919.3192871825,0.0642870000000002,1.0,,0.9990879793417722,0.9990879793417722,6015.0,0.051,120.0,1.211,13.803999900817871,93.46900177001953,73.19100189208984,62.77000045776367,1.9706676006317139,1.8644577264785767,1.7977521419525146,580.944375,6015.4,100.0,0.098,0.06,3.7,1.0,0.12,0.13573908594872455,-4.5826457900077786e-06,-0.042990961069902855,0.044797449469591084,4.684105277957818e-06,1.1850256103679653,1.8122627158536235,0.017509466812419383,-0.019332820787744343,1.1098049965638541,0.6608884535288913,-0.05003619600271536,0.049810695992846384,1.188050103850444,-1.5321647683667212,0.0506878889684852,-0.052538602073078255,3.5779659199135088,1.1698746016416823,0.15642950885350226,-0.3628561357374936,K00351,cks1,,,,1.0,"CAHA,Gem,Lick,MMT,Pal1.5,WIYN",K00351,,,,,,0.0014,11.684638832679154,2.6447975098692194,0.16185625101982787,-0.16185625101982787,6.473224932395728,0.5121580279545269,-0.5121580279545269,0.5065513559079168,0.007544079338257582,-0.007544079338257582,2.653941859100925,0.13494915449829106,-0.13494915449829106,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,361,CONFIRMED,1.0,3.247548814,5.907999999999999e-06,-5.907999999999999e-06,0.013203,0.000294,-0.000342,1.41,0.2,-0.07,0.31,0.14300000000000002,-0.31,12404954,K00361.01,Kepler-537 b,5.9288654,38.281807,51.6,1,417,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.828,0.3184449119770931,0.044883550825025154,-0.21859584621892342,0.2834500431120329,-0.04366984761151249,0.013250391052616581,0.0005533265054494599,-0.00024141925883522201,0.0,0.000743070378828675,2.470554479503015,361.0,1021.0,51.277081,5703.0,11.623,0.975,0.031,0.029,0.023,1.091,289.88065,12.007,11111111111111111,11.706,13.1,0.95418143,26.35810350642703,111961.89295295117,40.75788916296533,1.2839619542223365e-15,12.553775,76428.96027568664,72.26920304446385,0.012260035162156877,289.8805804383212,0.0,183.27245,2.1332637371368937e+18,0.3608063986517136,13.06569,51.27699071532589,58899.17341585034,13.426115,2.2999266909521396,5705.3335,46.66650000000027,-140.14350000000013,0.9601079,0.048964099999999955,-0.015515660000000042,11.582712,465527.34415384504,111825.86127458113,464961.7368361927,111825.86127458113,464961.7368361927,0.03430999999999962,1.0,,0.9987850180558558,0.9987850180558558,5697.0,0.039,114.0,0.956,13.100000381469727,79.2229995727539,62.28300094604492,53.742000579833984,1.8988512754440308,1.7943695783615112,1.730313777923584,1429.35375,5697.1,100.0,0.14300000000000002,0.06,0.7,1.0,0.12,0.14006715012178916,-7.515172006800075e-05,-0.034145906180453205,0.035820721670347555,7.573817198913703e-05,0.9481986644388276,2.7934157422279733,0.0104388329317604,-0.006082815248267592,1.008246040200981,1.1529453234494982,-0.046774305017772584,0.03111822461243308,0.9554691736443259,-1.7480283933698055,0.057462577384716385,-0.08383526451074852,2.629080013459635,2.042998249577649,0.22933054076462145,-0.5509446944971086,K00361,cks1,,,,1.0,"Lick,Pal1.5,WIYN",K00361,,,,,,2.3e-05,2.875367980401493,1.3713576847893898,0.06573508811833233,-0.06573508811833233,465.37839389568614,35.37629026038928,-35.37629026038928,0.043059339045307135,0.0005513611126136021,-0.0005513611126136021,1.3829056572782346,0.043274589763743466,-0.043274589763743466,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,365,CONFIRMED,0.755,81.737872,0.0001024,-0.0001024,0.022652000000000002,0.000403,-0.000168,2.16,0.25,-0.15,0.02,0.34700000000000003,-0.02,11623629,K00365.01,Kepler-538 b,29.568699,86.0518,135.4,1,16,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.1322,0.2594319515251822,0.02931880997194014,-0.17834950308877662,0.2678998369915528,-0.030861697846041203,0.02285498929788155,0.0006647885970877607,-0.00020954833281659757,0.0,0.0033589852405881224,6.543204532364661,365.0,952.0,49.623451,5559.0,9.645,0.873,0.017,0.024,0.013,0.882,297.48691,10.026,11111111111111111,9.670000000000002,11.195,0.9792788,306.75787457184447,644861.4906947813,368.69708513923365,0.0,10.64578,443053.59594410093,409.60378844701165,0.028798115004420564,297.4865502587141,0.0,221.65707,2.0871714537884227e+18,0.8607637044690625,11.1647,49.623397520608215,331675.97222224035,11.549603,6.436305927792437,5399.3335,197.6914999999999,-53.83349999999973,0.91869515,0.01859718999999993,-0.06375195000000011,9.628200900000001,2816758.6434845566,642448.6719161524,2806219.4373946683,642448.8937671054,2806220.8045768626,0.030300000000000438,2.0,,0.9962587362364025,0.9962588775818372,5498.0,0.034,110.0,0.863,11.194999694824219,27.062000274658203,21.08799934387207,20.68000030517578,1.4323599338531494,1.324035406112671,1.3155505657196045,1056.61875,5497.9,100.0,-0.08,0.06,0.0,1.0,0.12,0.07517313593405002,-0.0007795417246634907,-0.030990089634914675,0.032548791451428416,0.0007843767277145586,0.8600902193766875,3.9801606974466455,0.009037293062898577,-0.009086575550321552,0.8763189482959803,1.3651990776021998,-0.043486463911540214,0.04222076833379485,0.8631855047468672,-3.2269461032595523,0.09119010954657723,-0.11172981917092772,5.754957547581488,6.3424155973422405,0.43824418372688173,-0.9186561474255269,K00365,cks1,,,,1.0,"Keck,Pal1.5,Pal5,WIYN",K00365,,,,,,3.7e-05,7.965020304431923,2.146054294158536,0.0908984171353995,-0.0908984171353995,4.90557201296568,0.407062823614202,-0.407062823614202,0.3529617777110182,0.005694095768805954,-0.005694095768805954,2.154346750360059,0.0469270471700332,-0.0469270471700332,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447,370,CONFIRMED,0.999,42.88247951,8.066e-05,-8.066e-05,0.018777000000000002,0.00174,-0.000245,3.61,0.25,-0.16,0.391,0.034,-0.37799999999999995,8494142,K00370.01,Kepler-145 c,16.804392,68.83558000000001,112.2,2,33,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.3974,0.29701117293872026,0.0415567412922222,-0.19714975991152506,0.24673332439825213,-0.041494998914922476,0.018664318259140764,0.00046371065251081534,-0.00018947851564983867,0.0,0.002047368203779003,9.530518473559574,370.0,526.0,44.52911,6143.0,10.628,1.763,0.019,0.025,0.016,1.24,291.38776,10.913,11111111111111111,10.693,11.931,0.94289875,64.60704847093986,335348.82781203475,168.1446653710746,1.009921468435524e-15,11.431283,214909.1302923229,221.40362802897732,0.02552768176871031,291.3877397452263,0.0,67.991394,2.1262371319822894e+18,0.23437318124586934,11.874623,44.52904651782132,186932.41660273747,12.172176,1.7886626141292241,6253.8975,406.0124999999998,-206.89750000000004,1.7700973999999998,0.12319960000000019,-0.2092445999999999,10.6151049,1134979.5478015514,335015.3361645735,1133850.8538332416,335015.3361645735,1133850.8538332416,0.056376999999999455,1.0,,0.9990055380552928,0.9990055380552927,6110.0,0.079,122.0,1.889,11.930999755859375,37.26000213623047,28.87849998474121,23.581501007080078,1.5712429285049438,1.4605746269226074,1.3725714683532715,490.71000000000004,6110.2,100.0,0.057999999999999996,0.06,6.7,1.0,0.12,0.18025088366853645,-0.00012538208414122898,-0.06616312374660938,0.06902849316931459,0.0001286274260335063,1.8616651544976568,1.3200222586094066,0.0304043845117401,-0.026589089209086536,1.3164797359804588,0.20031823218962325,-0.10788461357485812,0.041320429018951936,1.8657757449576275,-0.4606674892850564,0.013196941214891705,-0.018761106637272484,3.3974496852079588,2.675895922527935,0.3566185730825938,-0.8542876249759958,K00370,cks1,,,,1.0,"Keck,Lick,Pal1.5,Pal5,WIYN",K00370,1.0001,0.0001,1.0,0.073,796.4,7.5e-06,12.179540679527063,3.7956657917888146,0.15477671638526394,-0.15477671638526394,62.97371570638883,5.094143222461865,-5.094143222461865,0.2628841973266186,0.004967268090467391,-0.004967268090467391,3.802137899108868,0.08896697606162379,-0.08896697606162379,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451,373,CANDIDATE,1.0,135.1879934,0.000317,-0.000317,0.023453,0.000441,-0.000185,2.32,0.31,-0.2,0.023,0.33399999999999996,-0.023,7364176,K00373.01,,25.58086,62.985138,85.8,1,10,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.8197,0.24493855134362144,0.05380717288289638,-0.16824980478236448,0.23427598581846412,-0.05467208310702176,0.023647537976746864,0.000475556557887058,-0.00024656384437029763,0.0,0.0013736534314945895,8.613395961791188,373.0,403.0,42.909458,5731.0,11.316,0.906,0.017,0.021,0.018,0.8459999999999998,292.23492,11.68,11111111111111111,11.373,12.765,0.96618336,24.55230592139153,151825.6847077266,63.97217030792307,0.0,12.244105000000001,101654.3486668478,93.44310785877659,0.02115261812965171,292.23491907289946,0.0,124.53487,2.1258141292445711e+18,0.013958400277840316,12.7350025,42.90946181741058,81862.1993227669,13.06868,2.687238464117768,5823.25,128.75,-22.58349999999973,0.91202897,0.007115359999999904,-0.039030140000000046,11.333225,585787.3591029225,151698.8435950367,585297.96944154,151701.0458099278,585320.2628515578,0.029997500000000343,3.0,,0.9991790657948374,0.9992026180761565,5738.0,0.038,115.0,0.945,12.765000343322754,42.26449966430664,32.082000732421875,25.21099853515625,1.6259757280349731,1.5062614679336548,1.4015899896621704,1361.724375,5737.9,100.0,-0.326,0.06,1.3,1.0,0.12,0.05517924973586378,-7.661739873386642e-05,-0.03328988211151385,0.03482956380782176,7.761231245184685e-05,0.9341587355553208,2.6185667464510143,0.01030746985301978,-0.011351883147371232,0.8398512311638254,1.0291360691294325,-0.030580223446000525,0.043136774584970894,0.9336170471772202,-3.172480746304033,0.08553067362695099,-0.06446441555276472,9.71735423040792,2.8927850757859543,0.2251881199516521,-0.5564103138054702,K00373,cks1,,,,1.0,"Gem,Lick,Pal1.5,WIYN",K00373,,,,,,0.81,10.349822008921969,2.413998030127053,0.09464998977805233,-0.09464998977805233,3.5805284257340078,0.286790619113326,-0.286790619113326,0.4865031605637319,0.007273999703137153,-0.007273999703137153,2.4120895486616307,0.04609813354241877,-0.04609813354241877,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,374,CONFIRMED,0.992,172.7046083,0.0004753,-0.0004753,0.023415000000000002,0.000463,-0.000189,2.85,0.45,-0.44,0.004,0.38299999999999995,-0.004,8686097,K00374.01,Kepler-540 b,33.22958,79.35191999999999,92.9,1,8,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.8915,0.27850571499287213,0.05693376795974281,-0.19210555956878145,0.2450076314837868,-0.056022052090563434,0.023639354703581323,0.0005775625028519929,-0.0002509058172187363,0.0,0.0018645429773671107,11.082416854944567,374.0,555.0,44.873959,5851.0,10.81,1.116,0.021,0.021,0.013999999999999999,0.91,290.62524,11.167,11111111111111111,10.86,12.209000000000001,1.0018437,44.907042203303725,251550.8828792285,111.04890493408692,0.0,11.711922999999999,165958.32888398072,234.05176895270012,0.025742307559528502,290.6249953026443,0.0,98.400536,2.1270086111870433e+18,0.9083035398609677,12.186800999999999,44.873775728678,136821.0070484367,12.511006,2.58605683837098,5829.0,45.0,-35.947299999999814,1.2182388000000002,0.015165799999999896,-0.01859400000000022,10.828359899999997,932579.8674520482,250493.22296813817,928658.7826663211,251161.26684220848,931718.4921725369,0.0221990000000023,2.0,,0.9984511442275197,0.9990763522679674,5842.0,0.049,117.0,1.224,12.208999633789062,33.11250305175781,23.945999145507812,18.354999542236328,1.5199919939041138,1.3792330026626587,1.2637543678283691,490.71000000000004,5842.4,100.0,-0.183,0.06,0.5,1.0,0.12,0.15867057323507167,-0.00016081520342323133,-0.04277523874897128,0.04484512784998306,0.00016355662667952298,1.2170060056124394,1.894995533950535,0.015715593673310883,-0.016143940986359958,0.9183567575313666,0.5054936843877486,-0.035605346612664124,0.04129230675496477,1.218776021040311,-1.986353939723108,0.038527823232104574,-0.03294630987844982,10.340722434587002,3.230252904701965,0.3302207936512749,-0.8355539681943474,K00374,cks1,,,,1.0,"Gem,Lick,Pal1.5,Pal5,WIYN",K00374,1.0008,0.0007,,,,3.6e-05,14.233351383105926,3.1428655376536847,0.12670651068434866,-0.12670651068434866,4.452120997196843,0.3501607533257559,-0.3501607533257559,0.590193671105991,0.008324990069363143,-0.008324990069363143,3.146543704500324,0.06852711213863208,-0.06852711213863208,False,False,False,False,False,False,False,False,False,False,False,False,False,False
